Start time,Category,Name,Distance,Time elapsed,Avg. speed,Avg. pace,Avg. HR,Norm Power,Intensity Factor,Avg. power,Avg. grade,Ascending,Descending,TRIMP,Training Stress Score,ATL Power,CTL Power,TSB (Pre),TSB (Post),Avg. cadence
10/23/2013 10:00:00 AM,Biking,,30.00,02:30:00,12.0,00:05:00,,,,,,,,0,100,111,117,12,6
10/22/2013 1:15:56 PM,Running/Walking,,4.07,00:29:32,8.3,00:07:15,,337,1.47,328,0.0%,121,-98,0,106,103,115,12,12
10/21/2013 6:46:21 PM,Running/Walking,,3.27,00:24:17,8.1,00:07:25,,330,1.44,318,0.0%,144,-144,0,83,103,116,19,12
10/21/2013 10:00:00 AM,Biking,,30.00,02:30:00,12.0,00:05:00,,,,,,,,0,100,103,116,19,12
10/20/2013 11:23:27 AM,Running/Walking,,3.46,00:26:49,7.7,00:07:45,,345,1.50,308,0.0%,115,-108,0,100,95,114,20,19
10/19/2013 10:10:11 AM,Running/Walking,,3.46,00:29:30,7.0,00:08:31,,271,1.18,259,0.1%,2,-85,0,68,95,114,18,20
10/18/2013 12:21:11 PM,Running/Walking,,3.25,00:25:34,7.6,00:07:52,,344,1.50,310,0.0%,89,-89,0,95,97,115,18,18
10/17/2013 6:43:41 PM,Running/Walking,,1.59,00:11:51,8.0,00:07:28,,330,1.43,319,0.0%,56,-26,0,41,97,116,26,18
10/17/2013 11:00:00 AM,Biking,,30.00,02:30:00,12.0,00:05:00,,,,,,,,0,120,97,116,26,18
10/17/2013 10:13:48 AM,Running/Walking,,1.57,00:13:11,7.2,00:08:23,,273,1.19,272,-0.1%,,-7,0,31,97,116,26,18
10/16/2013 5:48:16 PM,Running/Walking,,1.59,00:13:02,7.3,00:08:10,,301,1.31,282,-0.1%,1,-2,0,37,88,114,25,26
10/16/2013 8:19:47 AM,Running/Walking,,1.64,00:14:39,6.7,00:08:54,,270,1.17,251,0.1%,,,0,33,88,114,25,26
10/15/2013 6:28:47 PM,Running/Walking,,1.25,00:10:34,7.1,00:08:28,,282,1.22,270,0.1%,,,0,26,90,115,21,25
10/14/2013 11:47:33 AM,Biking,,14.46,01:04:23,13.5,00:04:27,98,,,,0.0%,11,-2,40,100,96,117,22,21
10/10/2013 3:44:58 PM,Running/Walking,,4.74,00:37:31,7.6,00:07:54,,331,1.44,303,0.0%,95,-135,0,130,127,125,0,-2
10/10/2013 7:57:30 AM,Running/Walking,,1.59,00:13:59,6.8,00:08:48,,267,1.16,250,0.0%,,,0,31,127,125,0,-2
10/9/2013 3:37:59 PM,Running/Walking,,4.87,00:38:27,7.6,00:07:53,167,303,1.32,293,0.0%,,,127,111,124,124,2,0
10/9/2013 7:21:09 AM,Running/Walking,,1.63,00:14:31,6.7,00:08:55,,258,1.12,247,0.0%,,,0,30,124,124,2,0
10/8/2013 5:35:26 PM,Running/Walking,,4.02,00:33:40,7.2,00:08:22,,284,1.24,271,0.0%,,,0,86,122,124,1,2
10/8/2013 7:31:04 AM,Running/Walking,,1.57,00:14:50,6.4,00:09:26,,238,1.04,230,0.0%,,,0,26,122,124,1,2
10/7/2013 3:29:22 PM,Running/Walking,,4.68,00:40:09,7.0,00:08:34,,278,1.21,264,0.0%,1,,0,97,123,124,2,1,89.0
10/7/2013 8:34:07 AM,Running/Walking,,2.40,00:22:17,6.5,00:09:16,,244,1.06,235,0.0%,,,0,42,123,124,2,1
10/6/2013 10:00:00 AM,Biking,,34.00,03:00:00,11.3,00:05:17,,,,,,,,0,100,122,124,0,2
10/5/2013 6:00:00 PM,Running/Walking,,7.00,01:00:00,7.0,00:08:34,,,,,,,,0,150,124,124,4,0
10/5/2013 7:54:16 AM,Running/Walking,,1.59,00:15:11,6.3,00:09:32,,231,1.00,223,0.0%,,,0,26,124,124,4,0
10/4/2013 4:19:37 PM,Running/Walking,,4.12,00:35:06,7.0,00:08:31,,280,1.22,265,-0.1%,,,0,86,119,123,4,4
10/4/2013 6:58:53 AM,Running/Walking,,1.59,00:14:54,6.4,00:09:22,,246,1.07,233,0.0%,,,0,28,119,123,4,4,90.5
10/3/2013 5:47:51 PM,Running/Walking,,4.14,00:35:54,6.9,00:08:40,,270,1.17,259,0.0%,8,-19,0,82,119,123,4,4
10/3/2013 7:57:39 AM,Running/Walking,,1.59,00:14:53,6.4,00:09:22,,248,1.08,233,0.0%,,,0,29,119,123,4,4
10/2/2013 10:00:00 AM,Biking,,35.00,02:50:00,12.4,00:04:51,,,,,,,,0,100,120,124,4,4
10/2/2013 8:25:51 AM,Running/Walking,,1.59,00:14:15,6.7,00:08:57,,257,1.12,245,0.0%,,,0,30,120,124,4,4,91.5
10/1/2013 5:51:06 PM,Running/Walking,,7.09,00:58:17,7.3,00:08:13,,292,1.27,279,0.0%,,,0,156,119,124,9,4
10/1/2013 7:12:44 AM,Running/Walking,,1.60,00:16:22,5.9,00:10:12,,207,0.90,202,0.0%,,,0,22,119,124,9,4
9/30/2013 7:12:44 AM,Running/Walking,,1.60,00:16:22,5.9,00:10:12,,213,0.93,205,-0.1%,4,-8,0,23,113,122,2,9
9/28/2013 7:56:10 AM,Running/Walking,,11.53,01:40:03,6.9,00:08:40,,276,1.20,267,0.0%,33,-12,0,228,134,127,0,-7
9/27/2013 9:37:12 AM,Running/Walking,,2.43,00:22:48,6.4,00:09:22,,247,1.08,231,-0.1%,,-9,0,44,125,125,-6,0
9/26/2013 6:06:39 PM,Running/Walking,,10.25,01:24:35,7.3,00:08:14,,285,1.24,278,0.0%,27,-8,0,216,133,127,0,-6
9/25/2013 8:30:00 AM,Running/Walking,,4.00,00:40:00,6.0,00:09:59,,,,,,,,0,77,125,125,-4,0
9/24/2013 5:45:20 PM,Running/Walking: Speedwork,,6.64,01:12:17,5.5,00:10:52,,281,1.22,218,0.0%,8,-12,0,142,130,126,3,-4
9/24/2013 8:19:15 AM,Running/Walking,,4.05,00:35:04,6.9,00:08:39,,265,1.15,257,0.0%,,,0,77,130,126,3,-4
9/21/2013 11:48:11 AM,Running/Walking,,10.62,01:34:05,6.8,00:08:51,,262,1.14,251,0.0%,30,-23,0,203,146,129,-13,-17
9/20/2013 9:36:52 AM,Running/Walking,,7.04,01:01:28,6.9,00:08:43,,268,1.16,257,0.0%,,,0,138,140,128,-13,-13
9/19/2013 8:00:12 AM,Running/Walking,,4.17,00:36:04,6.9,00:08:39,,276,1.20,261,-0.1%,5,-1,0,87,141,127,-18,-13
9/18/2013 7:30:33 AM,Running/Walking,,1.55,00:15:01,6.2,00:09:41,,229,1.00,220,0.1%,,-1,0,25,146,128,-28,-18
9/17/2013 4:36:10 PM,Running/Walking,,9.90,01:27:39,6.8,00:08:50,141,263,1.14,252,0.0%,3,-5,161,190,158,130,-26,-28,87.6
9/16/2013 6:56:12 PM,Running/Walking,,4.19,00:40:36,6.2,00:09:40,,234,1.02,221,0.0%,,,0,70,155,129,-28,-26
9/16/2013 8:56:31 AM,Running/Walking,,3.88,00:36:16,6.4,00:09:21,,239,1.04,231,0.0%,,,0,65,155,129,-28,-26
9/15/2013 8:43:09 AM,Running/Walking,,11.00,01:41:16,6.5,00:09:12,,249,1.08,237,0.0%,43,-24,0,197,157,129,-25,-28
9/14/2013 1:00:00 PM,Biking,,33.00,02:00:00,16.5,00:03:38,,,,,,,,0,100,153,128,-12,-25
9/14/2013 7:48:30 AM,Running/Walking,,11.92,01:50:35,6.5,00:09:16,,274,1.19,250,0.0%,20,-13,0,231,153,128,-12,-25
9/13/2013 7:00:35 AM,Running/Walking,,3.99,00:35:25,6.8,00:08:52,,260,1.13,250,0.0%,,-2,0,75,135,123,-17,-12
9/12/2013 5:43:56 PM,Running/Walking,,8.41,01:25:36,5.9,00:10:10,,261,1.14,228,0.1%,24,,0,156,141,124,-13,-17
9/12/2013 6:58:44 AM,Running/Walking,,2.63,00:26:21,6.0,00:10:02,,214,0.93,210,-0.1%,,-6,0,38,141,124,-13,-17
9/11/2013 7:39:53 PM,Running/Walking,,7.02,01:05:33,6.4,00:09:20,,331,1.44,237,0.0%,,,0,226,136,123,-3,-13
9/11/2013 6:48:01 AM,Running/Walking,,3.47,00:40:27,5.2,00:11:38,,179,0.78,170,-0.1%,16,-8,0,41,136,123,-3,-13
9/10/2013 5:35:47 PM,Running/Walking: Speedwork,,5.65,01:01:08,5.5,00:10:48,,297,1.29,236,-0.1%,11,-8,0,124,123,120,-1,-3
9/10/2013 7:37:53 AM,Running/Walking,,1.57,00:16:15,5.8,00:10:19,,204,0.89,200,0.0%,,,0,21,123,120,-1,-3
9/9/2013 7:37:53 AM,Running/Walking,,1.57,00:16:15,5.8,00:10:19,,209,0.91,201,0.1%,5,-4,0,22,120,119,-9,-1
9/7/2013 10:33:32 AM,Running/Walking,,1.14,00:10:52,6.3,00:09:30,,249,1.08,228,0.0%,,,0,21,143,124,-8,-19
9/7/2013 7:51:14 AM,Running/Walking,,10.88,01:33:08,7.0,00:08:33,,304,1.32,275,0.0%,8,-12,0,270,143,124,-8,-19
9/6/2013 7:28:04 PM,Running/Walking,,4.21,00:36:10,7.0,00:08:35,,280,1.22,263,0.0%,,,0,90,128,120,-11,-8
9/5/2013 5:38:54 PM,Running/Walking,,9.69,01:40:12,5.8,00:10:20,,285,1.24,235,0.0%,22,-3,0,200,132,121,-6,-11
9/3/2013 5:39:42 PM,Running/Walking,,9.36,01:19:02,7.1,00:08:26,,319,1.39,279,0.0%,5,-4,0,247,138,122,-8,-16
9/1/2013 11:05:42 AM,Running/Walking,,11.12,01:58:30.9900000,5.6,00:10:39,,226,0.98,206,-0.5%,1713,-1568,0,190,140,122,-15,-18
8/30/2013 6:45:18 PM,Running/Walking,,6.97,00:58:49,7.1,00:08:25,,289,1.26,271,0.0%,6,-6,0,154,148,123,-26,-26
8/29/2013 5:41:32 PM,Running/Walking,,9.67,01:18:27,7.4,00:08:06,,298,1.30,289,0.0%,3,-19,0,216,148,122,-21,-26
8/28/2013 7:39:53 PM,Running/Walking,,6.59,01:05:33,6.0,00:09:56,,235,1.02,205,0.0%,,,0,114,141,120,-23,-21
8/27/2013 5:39:31 PM,Running/Walking: Speedwork,,8.85,01:09:02,7.7,00:07:47,,411,1.79,315,0.0%,1,-16,0,352,144,120,-7,-23
8/26/2013 7:06:13 PM,Running/Walking,,7.15,00:59:49,7.2,00:08:22,,299,1.30,276,-0.1%,1,-4,0,166,123,115,-4,-7
8/24/2013 8:00:00 AM,Running/Walking,,15.00,02:00:00,7.5,00:08:00,,,,,,,,0,300,130,117,0,-14
8/22/2013 7:17:52 PM,Running/Walking,,5.18,00:41:33,7.5,00:08:01,,308,1.34,292,0.1%,246,-95,0,122,124,115,-5,-9
8/22/2013 6:48:46 PM,Running/Walking,,3.40,00:26:51.7200000,7.6,00:07:54,,,,,,,,0,60,124,115,-5,-9
8/20/2013 8:40:01 AM,Running/Walking,,4.25,00:34:57,7.3,00:08:12,,292,1.27,277,0.0%,,,0,94,131,116,-18,-14
8/19/2013 8:07:35 PM,Running/Walking,,3.99,00:35:25,6.8,00:08:52,,251,1.09,246,0.0%,,,0,70,134,117,-23,-18
8/18/2013 7:38:43 PM,Running/Walking,,6.99,00:59:13,7.1,00:08:27,,301,1.31,272,0.0%,4,-141,0,168,141,118,-21,-23
8/17/2013 7:46:12 AM,Running/Walking,,12.13,01:38:36,7.4,00:08:07,,308,1.34,293,0.0%,15,-22,0,294,138,116,-10,-21
8/15/2013 5:50:19 PM,Running/Walking,,9.64,01:20:18,7.2,00:08:19,,287,1.25,278,0.0%,131,-20,0,206,135,115,-14,-20
8/14/2013 8:20:16 PM,Running/Walking,,7.02,01:07:34,6.2,00:09:37,,261,1.14,224,0.0%,6,-5,0,145,128,113,-13,-14
8/13/2013 7:45:00 PM,Running/Walking,,1.00,00:06:50,8.8,00:06:50,,316,1.37,316,,,,0,21,126,113,-8,-13
8/13/2013 5:39:34 PM,Running/Walking: Speedwork,,8.33,01:18:30,6.4,00:09:25,,280,1.22,246,-0.1%,25,-18,0,170,126,113,-8,-13
8/12/2013 5:20:58 PM,Running/Walking,,7.04,01:01:46,6.8,00:08:46,,282,1.23,258,0.0%,9,-1,0,153,119,111,-5,-8
8/12/2013 6:36:57 AM,Running/Walking,,1.39,00:28:36,2.9,00:20:38,,81,0.35,80,-0.3%,21,-33,0,6,119,111,-5,-8
8/10/2013 9:07:20 AM,Running/Walking,,11.07,01:35:37,6.9,00:08:38,,281,1.22,263,-0.1%,14,-10,0,235,127,112,-6,-15
8/9/2013 7:42:40 AM,Running/Walking,,1.57,00:13:14,7.1,00:08:26,,282,1.23,269,0.0%,,,0,33,116,110,-13,-6
8/8/2013 6:11:23 PM,My Activities,other,8.38,01:11:45,7.0,00:08:33,,,,,0.0%,586,-588,0,0,124,111,-8,-13
8/8/2013 5:48:49 PM,Running/Walking,,8.33,01:06:31,7.5,00:07:58,,305,1.33,296,0.0%,28,,0,195,124,111,-8,-13
8/7/2013 5:36:30 PM,Running/Walking,,6.44,00:59:49,6.5,00:09:17,149,244,1.06,236,0.0%,,,132,112,117,109,-8,-8
8/6/2013 5:47:05 PM,My Activities,other,9.22,01:28:30,6.3,00:09:35,,,,,0.0%,554,-556,0,0,118,109,-1,-8
8/6/2013 5:42:08 PM,Running/Walking: Speedwork,,8.36,01:09:59,7.2,00:08:22,,322,1.40,287,0.0%,10,-8,0,210,118,109,-1,-8
8/5/2013 9:06:02 PM,Running/Walking,,3.93,00:40:22,5.8,00:10:16,,227,0.98,205,0.0%,7,,0,65,109,107,-5,-1
8/4/2013 8:31:47 AM,Running/Walking,,6.68,01:06:21,6.0,00:09:56,,241,1.05,216,0.1%,10,-1,0,120,113,108,-4,-5
8/3/2013 7:45:39 AM,Running/Walking,,11.94,01:36:12,7.4,00:08:03,,301,1.31,289,0.0%,16,-18,0,270,112,108,8,-4
8/2/2013 8:14:36 AM,Running/Walking,,1.61,00:33:53,2.8,00:21:06,,80,0.35,77,0.0%,,,0,7,96,104,1,8
8/1/2013 5:44:17 PM,Running/Walking,,9.67,01:37:20,6.0,00:10:04,,274,1.19,247,0.0%,28,,0,201,105,106,13,1
8/1/2013 8:20:57 AM,Running/Walking,,3.13,00:29:41,6.3,00:09:29,,243,1.06,227,0.0%,,,0,55,105,106,13,1
7/31/2013 7:46:46 PM,Running/Walking,,6.94,01:01:33,6.8,00:08:52,,261,1.14,248,0.0%,3,-6,0,132,90,103,23,13
7/31/2013 9:01:58 AM,Running/Walking,,5.04,00:44:58,6.7,00:08:55,130,241,1.05,240,0.0%,,,66,82,90,103,23,13
7/30/2013 8:05:55 AM,Running/Walking,,1.61,00:34:03,2.8,00:21:06,,85,0.37,80,-0.1%,22,-26,0,7,78,101,18,23
7/29/2013 6:36:13 PM,Running/Walking,,1.59,00:18:24,5.2,00:11:33,,206,0.89,180,-0.1%,4,-2,0,24,85,103,14,18
7/29/2013 6:59:32 AM,Running/Walking,,1.60,00:34:43,2.8,00:21:42,,82,0.36,77,0.1%,29,-27,0,7,85,103,14,18
7/28/2013 10:07:23 AM,Running/Walking,,10.32,01:31:49,6.7,00:08:53,,275,1.20,255,0.0%,28,-18,0,217,90,104,24,14
7/27/2013 7:55:50 AM,Running/Walking,,1.56,00:31:26,3.0,00:20:07,,113,0.49,85,-0.1%,11,-17,0,12,78,102,20,24
7/26/2013 8:44:31 PM,Running/Walking,,3.99,00:40:09,6.0,00:10:03,,236,1.03,214,0.1%,13,,0,71,84,104,20,20
7/26/2013 7:56:12 AM,Running/Walking,,1.58,00:29:27,3.2,00:18:40,,104,0.45,93,-0.1%,14,-16,0,10,84,104,20,20
7/25/2013 6:58:12 PM,Running/Walking,,7.00,01:01:54,6.8,00:08:50,,284,1.24,259,0.1%,1,,0,156,85,104,27,20
7/25/2013 7:50:27 AM,Running/Walking,,1.67,00:30:58,3.2,00:18:31,,115,0.50,97,0.0%,18,-19,0,13,85,104,27,20
7/24/2013 9:14:48 PM,Running/Walking,,1.57,00:16:41,5.6,00:10:38,,227,0.99,199,0.0%,,,0,27,76,103,24,27
7/24/2013 8:05:27 AM,Running/Walking,,1.59,00:35:08,2.7,00:22:01,,92,0.40,78,0.0%,22,-22,0,8,76,103,24,27
7/23/2013 8:05:13 PM,Running/Walking,,4.01,00:59:23,4.0,00:14:49,,183,0.80,133,0.0%,37,-24,0,60,80,105,23,24
7/23/2013 7:15:57 AM,Running/Walking,,0.43,00:10:57,2.4,00:25:17,,91,0.40,70,0.2%,,,0,2,80,105,23,24
7/22/2013 7:52:52 PM,Running/Walking,,0.24,00:05:28,2.7,00:22:31,,74,0.32,72,-0.2%,,,0,1,82,105,20,23
7/22/2013 7:17:53 AM,Running/Walking,,1.57,00:12:36,7.5,00:08:01,,305,1.33,287,0.0%,,,0,37,82,105,20,23
7/21/2013 9:27:05 PM,Running/Walking,,1.56,00:14:43,6.3,00:09:26,,238,1.03,226,0.0%,,-4,0,26,87,107,18,20
7/21/2013 8:01:46 AM,Running/Walking,,1.55,00:14:52,6.3,00:09:33,,231,1.00,221,0.0%,,,0,25,87,107,18,20
7/20/2013 9:25:50 PM,Running/Walking,,0.58,00:05:55,5.8,00:10:16,,204,0.89,200,-0.1%,,,0,8,90,108,13,18
7/20/2013 7:47:34 AM,Running/Walking,,1.27,00:13:02,5.8,00:10:17,,222,0.97,212,-0.2%,,,0,19,90,108,13,18
7/19/2013 8:21:12 PM,Running/Walking,,3.75,01:25:40,2.6,00:22:52,,75,0.33,71,0.0%,97,-74,0,15,96,110,7,13
7/19/2013 9:03:46 AM,Running/Walking,,0.14,00:02:40,3.3,00:18:24,,113,0.49,99,0.5%,,,0,1,96,110,7,13
7/18/2013 5:50:52 PM,Running/Walking,,4.81,01:13:44,3.9,00:15:19,,187,0.81,127,0.0%,52,-67,0,79,104,112,5,7
7/17/2013 6:47:31 PM,Running/Walking,,0.57,00:13:10,2.6,00:22:57,,89,0.39,72,0.1%,1,-9,0,3,107,112,-2,5
7/17/2013 7:46:47 AM,Running/Walking,,1.59,00:36:07,2.6,00:22:42,,77,0.34,72,0.0%,23,-23,0,6,107,112,-2,5
7/16/2013 5:41:07 PM,Running/Walking: Speedwork,,8.98,01:21:20,6.6,00:09:03,,289,1.26,256,0.0%,16,-21,0,197,117,115,4,-2
7/15/2013 9:19:15 AM,Running/Walking,,3.80,00:33:21,6.8,00:08:45,,273,1.19,257,0.0%,,,0,76,109,113,2,4
7/13/2013 7:48:02 AM,Running/Walking,,11.35,01:40:03,6.8,00:08:48,,292,1.27,268,0.0%,24,-13,0,243,123,116,2,-7
7/11/2013 5:50:03 PM,Running/Walking,,9.15,01:16:13,7.2,00:08:19,,321,1.40,269,0.0%,,,0,246,122,116,3,-7
7/10/2013 3:14:07 PM,Running/Walking,,5.09,00:46:20,6.6,00:09:06,,257,1.12,242,0.0%,,,0,95,110,113,2,3
7/9/2013 5:39:53 PM,Running/Walking,,10.14,01:34:31,6.4,00:09:19,,288,1.25,262,0.0%,,-4,0,212,111,113,10,2
7/8/2013 6:12:24 PM,Running/Walking,,3.28,00:27:23,7.2,00:08:21,,278,1.21,270,0.0%,,,0,67,101,111,7,10
7/7/2013 9:36:53 AM,Running/Walking: Trail,,11.63,02:06:45,5.5,00:10:54,,250,1.09,208,-0.2%,1589,-1667,0,246,105,112,19,7
7/4/2013 6:19:02 PM,Running/Walking,,1.13,00:15:05,4.5,00:13:21,141,213,0.93,171,-0.2%,1,-9,23,16,110,114,-3,4
7/3/2013 10:00:06 AM,Running/Walking,,1.59,00:12:26,7.7,00:07:49,,313,1.36,299,0.0%,,,0,38,119,116,-9,-3
7/2/2013 5:49:46 PM,Running/Walking,,10.45,01:31:51,6.8,00:08:47,146,278,1.21,257,0.1%,9,-4,188,222,127,118,-2,-9
7/1/2013 6:14:32 PM,Running/Walking,,4.33,00:38:16,6.8,00:08:50,147,270,1.18,252,0.0%,6,,82,88,118,116,-5,-2
6/30/2013 10:56:13 AM,Running/Walking,,10.70,01:37:28,6.6,00:09:06,153,257,1.12,243,-0.1%,25,-26,239,199,121,116,1,-5
6/28/2013 8:10:34 AM,Running/Walking,,10.39,01:40:40,6.2,00:09:41,158,252,1.09,225,0.1%,48,-29,280,195,124,117,-2,-7
6/27/2013 9:09:33 PM,Running/Walking,,2.48,00:48:38,3.1,00:19:36,,89,0.39,85,0.0%,41,-38,0,12,117,115,-8,-2
6/27/2013 7:20:03 AM,Running/Walking,,3.09,01:37:56,1.9,00:31:42,99,130,0.57,59,0.2%,37,-34,46,29,117,115,-8,-2
6/26/2013 4:06:31 PM,Running/Walking,,4.09,00:33:33,7.3,00:08:11,,299,1.30,282,0.0%,1,-4,0,94,125,117,-9,-8
6/26/2013 8:00:00 AM,Running/Walking,,1.55,00:30:00,3.1,00:19:21,,,,,,,,0,23,125,117,-9,-8
6/25/2013 6:40:45 PM,Running/Walking,,10.10,01:22:47,7.3,00:08:11,161,307,1.33,283,0.0%,,,248,243,126,117,1,-9
6/25/2013 7:24:21 AM,Running/Walking,,1.57,00:32:01,2.9,00:20:24,,96,0.42,82,-0.1%,20,-22,0,9,126,117,1,-9
6/24/2013 5:48:44 PM,Running/Walking,,3.98,00:33:31,7.1,00:08:25,,289,1.25,270,0.0%,,,0,87,113,114,1,1
6/24/2013 9:00:00 AM,Running/Walking,,1.53,00:25:00,3.7,00:16:20,,,,,,,,0,25,113,114,1,1
6/23/2013 6:36:02 PM,Running/Walking,,10.36,01:32:35,6.7,00:08:55,,279,1.21,252,0.0%,11,-24,0,227,113,114,10,1
6/19/2013 6:48:04 PM,Running/Walking,,1.58,00:11:48,8.0,00:07:28,156,331,1.44,319,0.0%,,,31,41,136,119,-22,-17
6/19/2013 12:08:10 PM,Running/Walking,,1.58,00:14:41,6.5,00:09:16,,260,1.13,236,-0.1%,,-1,0,30,136,119,-22,-17
6/18/2013 4:44:04 PM,Running/Walking,,7.01,01:03:14,6.7,00:09:00,,271,1.18,247,-0.1%,7,-3,0,146,142,120,-22,-22
6/17/2013 3:00:00 PM,Running/Walking,,4.00,00:40:00,6.0,00:09:59,,,,,,,,0,70,142,119,-18,-22
6/17/2013 10:00:00 AM,Running/Walking: Speedwork,,2.00,00:13:00,9.2,00:06:29,,,,,,,,0,80,142,119,-18,-22
6/17/2013 9:16:26 AM,Running/Walking: Hill,,0.48,00:13:49,2.1,00:28:56,,302,1.31,115,4.3%,168,-95,0,50,142,119,-18,-22
6/16/2013 7:07:53 AM,Running/Walking: Trail,,11.26,02:01:37,5.6,00:10:48,,302,1.31,234,0.3%,1473,-1578,0,348,136,118,-1,-18
6/16/2013 7:00:28 AM,Running/Walking,,0.36,00:07:18,3.0,00:20:12,,167,0.73,116,4.7%,108,-18,0,6,136,118,-1,-18
6/15/2013 11:06:49 AM,Running/Walking,,6.19,02:12:52,2.8,00:21:27,,126,0.55,96,4.0%,1323,-217,0,64,114,113,-5,-1
6/14/2013 7:16:06 PM,Running/Walking,,1.58,00:13:04,7.3,00:08:15,,305,1.33,281,-0.2%,,-1,0,38,119,114,-9,-5
6/14/2013 8:45:15 AM,Running/Walking,,1.49,00:12:11,7.3,00:08:11,,305,1.33,282,0.2%,3,,0,36,119,114,-9,-5
6/13/2013 7:12:15 PM,Running/Walking,,1.57,00:11:42,8.1,00:07:25,,355,1.54,328,0.0%,,,0,46,123,115,2,-9
6/13/2013 7:02:35 AM,Running/Walking,,9.16,01:16:44,7.2,00:08:22,143,299,1.30,274,0.0%,2,-4,154,217,123,115,2,-9
6/13/2013 6:45:20 AM,Running/Walking,,0.29,00:15:40,1.1,00:53:28,47,47,0.20,36,0.2%,4,-4,0,0,123,115,2,-9
6/12/2013 9:31:15 AM,Running/Walking,,1.56,00:13:07,7.1,00:08:23,,310,1.35,276,0.0%,1,,0,40,109,111,-4,2
6/11/2013 6:39:23 PM,Running/Walking,,8.43,01:07:09,7.5,00:07:58,154,317,1.38,296,-0.1%,14,-17,167,213,116,113,7,-4
6/11/2013 7:11:26 AM,Running/Walking,,1.56,00:12:06,7.7,00:07:45,,305,1.33,298,0.0%,,,0,35,116,113,7,-4
6/10/2013 2:41:10 PM,Running/Walking,,4.05,00:32:07,7.6,00:07:56,156,306,1.33,295,-0.1%,,-1,86,95,103,110,9,7
6/10/2013 8:17:41 AM,Running/Walking,,1.61,00:14:10,6.8,00:08:49,,271,1.18,253,0.1%,,,0,33,103,110,9,7
6/9/2013 5:12:47 PM,Running/Walking,,1.77,00:14:07,7.5,00:07:58,,301,1.31,289,0.0%,,,0,40,101,110,9,9
6/9/2013 8:00:00 AM,Running/Walking,,4.00,01:00:00,4.0,00:14:59,,,,,,,,0,60,101,110,9,9
6/8/2013 11:00:00 AM,Running/Walking,2013 Lake Tahoe Relay - leg 4,12.30,01:38:00,7.5,00:07:58,,,,,,,,0,250,101,110,21,9
6/7/2013 12:00:00 AM,Running/Walking,,1.55,00:13:00,7.2,00:08:23,,,,,,,,0,25,86,107,17,21
6/6/2013 3:00:00 PM,Running/Walking,,3.00,00:22:00,8.2,00:07:20,,,,,,,,0,50,92,109,14,17
6/5/2013 10:00:00 AM,Running/Walking,,3.00,00:25:00,7.2,00:08:20,,,,,,,,0,50,96,110,10,14
6/4/2013 8:37:54 PM,Running/Walking,,1.56,00:10:43,8.7,00:06:51,168,374,1.63,362,0.0%,,,36,47,101,111,6,10
6/3/2013 8:00:00 PM,Running/Walking,,0.50,00:04:00,7.5,00:08:00,,,,,,,,0,10,106,113,4,6
6/3/2013 6:20:00 PM,Running/Walking,,1.53,00:12:00,7.7,00:07:50,,,,,,,,0,40,106,113,4,6
6/3/2013 7:00:00 AM,Running/Walking,,1.50,00:15:00,6.0,00:09:59,,,,,,,,0,25,106,113,4,6
6/2/2013 6:00:42 PM,Running/Walking,,8.49,01:20:00,6.4,00:09:25,143,247,1.08,236,-0.1%,,,148,154,109,113,7,4,89.7
6/1/2013 8:00:00 AM,Biking,,35.00,02:30:00,14.0,00:04:17,,,,,,,,0,100,105,112,7,7
5/31/2013 9:00:00 AM,Running/Walking,,1.53,00:25:00,3.7,00:16:20,,,,,,,,0,25,105,113,1,7
5/30/2013 5:51:16 PM,Running/Walking,,9.89,01:44:12,5.7,00:10:32,,266,1.16,229,0.0%,28,-5,0,185,114,115,11,1
5/30/2013 10:30:00 AM,Running/Walking,,3.00,01:00:00,3.0,00:20:00,,,,,,,,0,40,114,115,11,1
5/30/2013 6:32:43 AM,Running/Walking,,1.53,00:17:14,5.3,00:11:14,,185,0.80,177,0.0%,3,-4,0,19,114,115,11,1
5/29/2013 5:45:29 PM,Running/Walking,,4.16,00:32:24,7.7,00:07:47,,311,1.35,302,0.0%,,,0,98,101,112,11,11
5/28/2013 8:19:23 PM,Running/Walking,,2.45,00:18:07,8.1,00:07:23,150,335,1.46,325,0.0%,1,,42,64,101,112,19,11,94.8
5/28/2013 6:48:39 AM,Running/Walking,,7.25,01:08:11,6.4,00:09:24,136,257,1.12,241,-0.1%,,-7,124,137,101,112,19,11
5/27/2013 3:24:13 PM,Running/Walking,,4.19,00:35:06,7.2,00:08:22,,281,1.22,271,0.0%,,,0,87,91,110,21,19
5/27/2013 7:43:36 AM,Running/Walking,,1.58,00:17:24,5.4,00:11:01,,204,0.89,184,-0.1%,4,-6,0,23,91,110,21,19
5/26/2013 7:32:00 PM,Running/Walking,,1.57,00:14:27,6.5,00:09:10,,254,1.11,240,0.0%,,,0,29,89,110,17,21
5/25/2013 8:22:42 AM,Running/Walking,,9.61,01:41:51,5.7,00:10:35,,246,1.07,217,0.3%,1104,-1154,0,193,95,112,25,17
5/23/2013 7:28:54 PM,Running/Walking,,1.50,00:15:33,5.8,00:10:21,,212,0.92,152,0.1%,,,0,30,94,113,17,19
